,user_id,login_time,login_place,省,市
58703,用户12605,2019-07-01 11:03:11,中国河南商丘,河南,商丘
58704,用户12606,2019-07-01 11:21:41,中国上海,上海,
58705,用户12607,2019-07-01 11:29:27,中国贵州贵阳,贵州,贵阳
58706,用户12608,2019-07-01 12:34:59,中国云南昆明,云南,昆明
58707,用户12609,2019-07-01 12:39:47,中国江苏苏州,江苏,苏州
58708,用户12610,2019-07-01 12:46:21,中国北京,北京,
58710,用户12611,2019-07-01 13:23:15,中国山东济南,山东,济南
58712,用户12612,2019-07-01 13:43:21,中国四川,四川,
58713,用户12613,2019-07-01 13:55:00,中国广东东莞,广东,东莞
58715,用户12614,2019-07-01 13:59:34,中国贵州遵义,贵州,遵义
58717,用户12615,2019-07-01 14:05:41,中国江苏苏州,江苏,苏州
58718,用户12616,2019-07-01 14:26:19,中国上海,上海,
58719,用户12617,2019-07-01 14:42:40,中国广东深圳,广东,深圳
58720,用户12618,2019-07-01 14:46:54,中国上海,上海,
58721,用户12618,2020-04-16 10:59:12,中国江苏南京,江苏,南京
58731,用户12619,2019-07-01 14:55:08,中国浙江台州,浙江,台州
58732,用户12620,2019-07-01 14:57:27,中国广东广州,广东,广州
58733,用户12621,2019-07-01 15:04:15,中国云南,云南,
58734,用户12622,2019-07-01 15:36:57,中国安徽,安徽,
58735,用户12623,2019-07-01 15:41:59,中国山东济南,山东,济南
58739,用户12624,2019-07-01 15:46:52,中国山东青岛,山东,青岛
58740,用户12625,2019-07-01 15:50:02,中国天津,天津,
58741,用户12626,2019-07-01 16:00:26,中国河南开封,河南,开封
58742,用户12626,2019-09-20 14:25:03,中国天津,天津,
58781,用户12626,2019-10-24 10:43:14,中国北京,北京,
58792,用户12627,2019-07-01 16:13:01,中国江西南昌,江西,南昌
58793,用户12628,2019-07-01 16:16:17,中国广东珠海,广东,珠海
58795,用户12628,2019-07-15 09:36:40,中国浙江杭州,浙江,杭州
58798,用户12628,2019-07-21 08:33:34,中国山东,山东,
58800,用户12629,2019-07-01 16:17:57,中国甘肃甘南藏族自治州,甘肃,甘南藏族自治州
58801,用户12630,2019-07-01 16:49:11,中国北京,北京,
58802,用户12631,2019-07-01 16:57:09,中国江苏无锡,江苏,无锡
58803,用户12632,2019-07-01 17:23:52,中国广东汕头,广东,汕头
58804,用户12633,2019-07-01 18:20:48,中国河南郑州,河南,郑州
58805,用户12634,2019-07-01 18:23:31,中国北京,北京,
58808,用户12635,2019-07-01 20:09:51,中国山东青岛,山东,青岛
58809,用户12636,2019-07-01 20:22:19,中国山东青岛,山东,青岛
58810,用户12637,2019-07-01 20:53:00,中国广东广州,广东,广州
58811,用户12637,2020-05-20 22:07:11,中国广东汕尾,广东,汕尾
58812,用户12638,2019-07-01 21:02:37,中国广西,广西,
58814,用户12638,2019-08-06 09:08:00,中国广西柳州,广西,柳州
58815,用户12639,2019-07-01 21:16:10,中国广东广州,广东,广州
58816,用户12639,2019-07-08 11:31:55,中国上海,上海,
58817,用户12640,2019-07-01 21:17:59,中国江苏南京,江苏,南京
58818,用户12641,2019-07-01 21:35:22,中国浙江宁波,浙江,宁波
58819,用户12642,2019-07-01 22:09:17,中国重庆,重庆,
58820,用户12643,2019-07-01 23:24:22,中国江西赣州,江西,赣州
58822,用户12644,2019-07-01 23:44:58,中国广东广州,广东,广州
58824,用户12644,2019-07-27 06:25:05,中国广东揭阳,广东,揭阳
58825,用户12645,2019-07-02 03:10:09,中国北京,北京,
58826,用户12647,2019-07-02 09:05:02,中国广东珠海,广东,珠海
58827,用户12648,2019-07-02 09:15:15,中国江苏,江苏,
58828,用户12649,2019-07-02 09:16:58,中国上海,上海,
58829,用户12650,2019-07-02 09:48:48,中国广东广州,广东,广州
58830,用户12651,2019-07-02 09:58:25,中国广东广州,广东,广州
58831,用户12652,2019-07-02 10:12:30,中国北京,北京,
58832,用户12653,2019-07-02 10:14:29,中国广东广州,广东,广州
58835,用户12654,2019-07-02 10:26:36,中国天津,天津,
58836,用户12655,2019-07-02 10:44:01,中国江苏苏州,江苏,苏州
58837,用户12656,2019-07-02 10:45:30,中国上海,上海,
58838,用户12657,2019-07-02 10:49:13,中国黑龙江,黑龙江,
58839,用户12658,2019-07-02 10:52:00,中国四川成都,四川,成都
58840,用户12659,2019-07-02 10:59:38,中国四川成都,四川,成都
58841,用户12659,2019-09-12 20:15:19,中国四川,四川,
58852,用户12659,2020-01-27 15:48:27,中国四川眉山,四川,眉山
58892,用户12660,2019-07-02 11:06:07,中国河北石家庄,河北,石家庄
58893,用户12661,2019-07-02 11:20:04,中国湖南常德,湖南,常德
58904,用户12661,2019-10-22 10:53:57,中国广东,广东,
58905,用户12661,2019-10-22 16:12:27,中国广东广州,广东,广州
58959,用户12661,2020-02-24 09:40:03,中国陕西宝鸡,陕西,宝鸡
58985,用户12662,2019-07-02 11:24:37,中国湖北,湖北,
58988,用户12662,2019-07-07 16:26:37,中国湖北武汉,湖北,武汉
58996,用户12663,2019-07-02 13:37:12,中国四川成都,四川,成都
58997,用户12664,2019-07-02 13:46:18,中国浙江杭州,浙江,杭州
58998,用户12665,2019-07-02 14:24:04,中国湖北宜昌,湖北,宜昌
58999,用户12666,2019-07-02 14:27:06,中国湖北宜昌,湖北,宜昌
59006,用户12666,2019-07-17 11:49:08,中国湖北,湖北,
59008,用户12667,2019-07-02 15:12:44,中国湖北武汉,湖北,武汉
59009,用户12668,2019-07-02 15:29:12,中国山东菏泽,山东,菏泽
59010,用户12669,2019-07-02 15:51:38,中国广东广州,广东,广州
59011,用户12670,2019-07-02 16:04:17,中国北京,北京,
59013,用户12671,2019-07-02 16:26:46,中国湖南长沙,湖南,长沙
59021,用户12672,2019-07-02 16:41:15,中国四川成都,四川,成都
59022,用户12673,2019-07-02 17:23:00,中国湖北宜昌,湖北,宜昌
59023,用户12674,2019-07-02 18:46:48,中国广东深圳,广东,深圳
59024,用户12675,2019-07-02 19:17:32,中国湖北武汉,湖北,武汉
59025,用户12676,2019-07-02 20:31:07,中国湖北武汉,湖北,武汉
59026,用户12677,2019-07-02 20:44:10,中国北京,北京,
59027,用户12678,2019-07-02 20:49:44,中国山东,山东,
59028,用户12679,2019-07-02 21:27:40,中国广东广州,广东,广州
59029,用户12680,2019-07-02 21:35:09,中国北京,北京,
59030,用户12681,2019-07-02 21:49:53,中国上海,上海,
59031,用户12682,2019-07-02 22:00:25,中国北京,北京,
59032,用户12683,2019-07-02 22:10:58,中国北京,北京,
59033,用户12684,2019-07-02 23:16:00,中国辽宁大连,辽宁,大连
59034,用户12685,2019-07-03 07:56:41,中国重庆,重庆,
59035,用户12686,2019-07-03 08:29:41,中国山东青岛,山东,青岛
59042,用户12687,2019-07-03 08:50:09,中国湖北武汉,湖北,武汉
59043,用户12688,2019-07-03 10:06:26,中国河北秦皇岛,河北,秦皇岛
59044,用户12689,2019-07-03 10:42:53,中国北京,北京,
59045,用户12690,2019-07-03 10:47:24,中国广东广州,广东,广州
59047,用户12691,2019-07-03 11:02:47,中国福建福州,福建,福州
59048,用户12692,2019-07-03 11:03:59,中国广东河源,广东,河源
59050,用户12692,2019-08-07 17:23:11,中国湖南娄底,湖南,娄底
59051,用户12692,2019-08-10 23:12:31,中国广东广州,广东,广州
59053,用户12692,2019-08-21 11:00:59,中国湖南,湖南,
59185,用户12693,2019-07-03 11:44:49,中国广东,广东,
59187,用户12693,2019-07-18 21:25:34,中国广东广州,广东,广州
59188,用户12694,2019-07-03 11:45:26,中国北京,北京,
59189,用户12695,2019-07-03 12:03:42,中国海南海口,海南,海口
59190,用户12696,2019-07-03 12:46:36,中国香港,香港,
59191,用户12696,2019-07-05 20:55:43,中国上海,上海,
59192,用户12697,2019-07-03 13:44:33,中国安徽合肥,安徽,合肥
59193,用户12698,2019-07-03 14:03:10,中国上海,上海,
59194,用户12699,2019-07-03 14:05:38,中国北京,北京,
59197,用户12700,2019-07-03 14:14:06,中国浙江杭州,浙江,杭州
59198,用户12701,2019-07-03 14:35:01,中国安徽淮南,安徽,淮南
59199,用户12702,2019-07-03 14:38:57,中国广东广州,广东,广州
59200,用户12703,2019-07-03 15:39:30,中国北京,北京,
59202,用户12704,2019-07-03 15:45:29,中国黑龙江哈尔滨,黑龙江,哈尔滨
59203,用户12705,2019-07-03 15:53:33,中国广东江门,广东,江门
59204,用户12706,2019-07-03 15:56:33,中国四川德阳,四川,德阳
59205,用户12707,2019-07-03 16:22:45,中国北京,北京,
59206,用户12708,2019-07-03 16:25:49,中国广西南宁,广西,南宁
59215,用户12708,2019-09-01 10:55:09,中国湖北,湖北,
59216,用户12708,2019-09-20 12:33:05,中国湖北武汉,湖北,武汉
59217,用户12709,2019-07-03 17:19:09,中国北京,北京,
59225,用户12710,2019-07-03 17:29:41,中国天津,天津,
59226,用户12711,2019-07-03 18:07:21,中国湖南株洲,湖南,株洲
59233,用户12711,2019-10-26 13:35:22,中国湖南,湖南,
59234,用户12711,2019-10-27 19:16:12,中国湖南长沙,湖南,长沙
59237,用户12712,2019-07-03 18:36:53,中国重庆,重庆,
59240,用户12712,2019-07-17 08:29:16,中国北京,北京,
59242,用户12713,2019-07-03 19:06:09,中国湖北恩施土家族苗族自治州,湖北,恩施土家族苗族自治州
59274,用户12713,2020-01-03 12:01:07,中国广西北海,广西,北海
59277,用户12713,2020-01-06 17:59:13,中国贵州遵义,贵州,遵义
59279,用户12713,2020-01-11 18:37:06,中国贵州铜仁,贵州,铜仁
59286,用户12713,2020-02-02 13:38:36,中国江苏南京,江苏,南京
59303,用户12713,2020-02-19 14:33:20,中国广西,广西,
59338,用户12714,2019-07-03 19:17:42,中国广东广州,广东,广州
59341,用户12715,2019-07-03 19:45:53,中国浙江杭州,浙江,杭州
59343,用户12716,2019-07-03 19:52:54,中国广东韶关,广东,韶关
59344,用户12716,2019-07-04 16:31:46,中国广东,广东,
59345,用户12717,2019-07-03 20:49:09,中国北京,北京,
59348,用户12718,2019-07-03 20:51:47,中国广东广州,广东,广州
59351,用户12719,2019-07-03 20:59:41,中国上海,上海,
59352,用户12720,2019-07-03 21:29:18,中国重庆,重庆,
59353,用户12721,2019-07-03 21:35:13,中国四川成都,四川,成都
59354,用户12722,2019-07-03 21:50:10,中国福建厦门,福建,厦门
59355,用户12723,2019-07-03 22:05:12,中国四川成都,四川,成都
59356,用户12724,2019-07-03 23:22:42,中国北京,北京,
59358,用户12725,2019-07-03 23:55:41,中国广东深圳,广东,深圳
59359,用户12726,2019-07-04 05:25:27,中国山东青岛,山东,青岛
59387,用户12727,2019-07-04 07:40:50,中国辽宁锦州,辽宁,锦州
59389,用户12727,2019-07-21 19:21:28,中国山东青岛,山东,青岛
59392,用户12727,2020-02-24 09:23:26,中国北京,北京,
59397,用户12728,2019-07-04 08:00:37,中国北京,北京,
59398,用户12729,2019-07-04 08:34:46,中国安徽合肥,安徽,合肥
59399,用户12730,2019-07-04 08:40:37,中国河北石家庄,河北,石家庄
59400,用户12731,2019-07-04 09:51:33,中国辽宁沈阳,辽宁,沈阳
59403,用户12732,2019-07-04 10:31:07,中国北京,北京,
59404,用户12733,2019-07-04 10:34:27,中国广东广州,广东,广州
59405,用户12734,2019-07-04 10:41:24,中国河北保定,河北,保定
59406,用户12734,2019-08-22 16:36:17,中国北京,北京,
59409,用户12735,2019-07-04 10:57:13,中国河南南阳,河南,南阳
59410,用户12736,2019-07-04 11:00:12,中国广东东莞,广东,东莞
59411,用户12737,2019-07-04 11:08:23,中国上海,上海,
59412,用户12738,2019-07-04 12:29:51,中国福建泉州,福建,泉州
59415,用户12738,2019-07-06 11:17:57,中国福建福州,福建,福州
59420,用户12739,2019-07-04 13:38:02,中国北京,北京,
59421,用户12740,2019-07-04 13:40:32,中国河北唐山,河北,唐山
59422,用户12741,2019-07-04 14:30:22,中国广东广州,广东,广州
59426,用户12741,2019-07-20 17:15:16,中国山东青岛,山东,青岛
59431,用户12742,2019-07-04 14:45:48,中国北京,北京,
59432,用户12743,2019-07-04 15:03:26,中国湖北武汉,湖北,武汉
59433,用户12744,2019-07-04 15:19:00,中国云南昆明,云南,昆明
59434,用户12745,2019-07-04 15:26:48,中国北京,北京,
59435,用户12746,2019-07-04 15:31:33,中国四川,四川,
59436,用户12747,2019-07-04 16:20:29,中国湖南长沙,湖南,长沙
59437,用户12748,2019-07-04 16:21:05,中国广东广州,广东,广州
59438,用户12748,2019-07-17 10:20:51,中国广东,广东,
59439,用户12748,2019-07-18 14:11:17,中国广东东莞,广东,东莞
59440,用户12748,2019-07-26 21:21:49,中国河南,河南,
59447,用户12748,2019-08-08 18:36:16,中国广东汕头,广东,汕头
59455,用户12749,2019-07-04 16:22:29,中国贵州贵阳,贵州,贵阳
59458,用户12749,2019-08-09 20:27:37,中国广东广州,广东,广州
59459,用户12750,2019-07-04 16:45:43,中国北京,北京,
59461,用户12751,2019-07-04 17:37:02,中国湖南长沙,湖南,长沙
59462,用户12752,2019-07-04 17:40:16,中国湖北武汉,湖北,武汉
59482,用户12753,2019-07-04 18:58:21,中国上海,上海,
59483,用户12754,2019-07-04 19:14:32,中国广东深圳,广东,深圳
59484,用户12755,2019-07-04 19:20:03,中国云南昆明,云南,昆明
59485,用户12756,2019-07-04 19:48:25,中国黑龙江,黑龙江,
59489,用户12756,2019-07-30 08:20:01,中国贵州遵义,贵州,遵义
59490,用户12757,2019-07-04 19:48:26,中国北京,北京,
59491,用户12758,2019-07-04 20:14:02,中国北京,北京,
59492,用户12759,2019-07-04 20:28:48,中国陕西西安,陕西,西安
59493,用户12760,2019-07-04 21:26:07,中国四川,四川,
59496,用户12761,2019-07-04 21:40:35,中国安徽,安徽,
59497,用户12762,2019-07-04 23:26:06,中国上海,上海,
59498,用户12763,2019-07-04 23:33:45,中国重庆,重庆,
59499,用户12764,2019-07-04 23:38:33,中国四川,四川,
59500,用户12764,2019-07-05 14:52:50,中国四川成都,四川,成都
59501,用户12765,2019-07-05 06:15:16,中国广东广州,广东,广州
59503,用户12765,2019-08-08 08:53:22,中国广东,广东,
59504,用户12765,2019-08-08 19:06:00,中国湖北黄石,湖北,黄石
59506,用户12765,2019-08-09 09:37:56,中国湖北,湖北,
59511,用户12766,2019-07-05 07:47:55,中国北京,北京,
59512,用户12767,2019-07-05 08:15:58,中国北京,北京,
59513,用户12768,2019-07-05 09:09:54,中国黑龙江,黑龙江,
59514,用户12769,2019-07-05 09:17:47,中国广东广州,广东,广州
59517,用户12770,2019-07-05 09:20:59,中国江苏南京,江苏,南京
59518,用户12771,2019-07-05 09:24:59,中国湖南邵阳,湖南,邵阳
59519,用户12771,2019-11-04 20:35:54,中国湖北武汉,湖北,武汉
59521,用户12772,2019-07-05 09:46:23,中国北京,北京,
59522,用户12773,2019-07-05 10:18:54,中国河南郑州,河南,郑州
59523,用户12774,2019-07-05 10:26:05,中国湖北武汉,湖北,武汉
59527,用户12775,2019-07-05 11:19:59,中国江西上饶,江西,上饶
59528,用户12775,2019-07-22 11:03:55,中国广东深圳,广东,深圳
59529,用户12776,2019-07-05 11:51:22,中国北京,北京,
59531,用户12777,2019-07-05 11:59:06,中国浙江杭州,浙江,杭州
59532,用户12778,2019-07-05 12:02:14,中国湖北武汉,湖北,武汉
59533,用户12779,2019-07-05 12:31:41,中国上海,上海,
59535,用户12780,2019-07-05 12:35:49,中国山东泰安,山东,泰安
59545,用户12780,2019-07-18 18:23:49,中国上海,上海,
59549,用户12780,2019-07-20 17:32:47,中国山东青岛,山东,青岛
59551,用户12780,2019-07-26 17:26:30,中国山东,山东,
59556,用户12781,2019-07-05 12:47:13,中国台湾新竹市,台湾,新竹市
59559,用户12782,2019-07-05 12:52:15,中国安徽合肥,安徽,合肥
59560,用户12783,2019-07-05 14:37:07,中国广东广州,广东,广州
59561,用户12784,2019-07-05 14:44:12,中国湖南长沙,湖南,长沙
59562,用户12785,2019-07-05 15:08:27,中国宁夏银川,宁夏,银川
59563,用户12786,2019-07-05 15:12:03,中国广东广州,广东,广州
59564,用户12787,2019-07-05 15:22:17,中国江苏南京,江苏,南京
59565,用户12788,2019-07-05 15:35:59,中国上海,上海,
59566,用户12789,2019-07-05 15:49:10,中国湖北武汉,湖北,武汉
59567,用户12790,2019-07-05 17:37:29,中国云南玉溪,云南,玉溪
59568,用户12791,2019-07-05 18:05:00,中国广东广州,广东,广州
59569,用户12792,2019-07-05 18:07:49,中国江西九江,江西,九江
59577,用户12793,2019-07-05 18:23:04,中国湖北黄冈,湖北,黄冈
59578,用户12794,2019-07-05 19:36:33,中国广东广州,广东,广州
59579,用户12795,2019-07-05 19:45:15,中国河南郑州,河南,郑州
59580,用户12796,2019-07-05 20:59:07,中国北京,北京,
59582,用户12797,2019-07-05 22:14:39,中国上海,上海,
59583,用户12798,2019-07-05 22:39:46,中国辽宁沈阳,辽宁,沈阳
59584,用户12799,2019-07-06 07:34:53,中国山东济南,山东,济南
59586,用户12800,2019-07-06 09:15:54,中国湖南,湖南,
59587,用户12801,2019-07-06 09:47:53,中国河南安阳,河南,安阳
59589,用户12802,2019-07-06 10:00:43,中国重庆,重庆,
59590,用户12803,2019-07-06 10:34:53,中国北京,北京,
59593,用户12804,2019-07-06 10:47:28,中国山西太原,山西,太原
59608,用户12804,2019-08-10 14:01:49,中国广东广州,广东,广州
59614,用户12805,2019-07-06 11:38:27,中国山东济南,山东,济南
59625,用户12806,2019-07-06 13:34:33,中国河南郑州,河南,郑州
59626,用户12807,2019-07-06 13:44:22,中国上海,上海,
59627,用户12808,2019-07-06 13:45:28,中国江苏徐州,江苏,徐州
59628,用户12809,2019-07-06 14:11:41,中国四川凉山彝族自治州,四川,凉山彝族自治州
59629,用户12810,2019-07-06 14:11:59,中国浙江杭州,浙江,杭州
59631,用户12811,2019-07-06 14:30:46,中国山西太原,山西,太原
59636,用户12811,2019-08-10 14:02:04,中国广东广州,广东,广州
59637,用户12812,2019-07-06 14:31:11,中国广东珠海,广东,珠海
59638,用户12813,2019-07-06 15:04:11,中国湖南,湖南,
59640,用户12814,2019-07-06 16:10:04,中国上海,上海,
59641,用户12815,2019-07-06 16:15:41,中国广东深圳,广东,深圳
59642,用户12816,2019-07-06 17:10:01,中国四川绵阳,四川,绵阳
